date,569,23,47,815,170,249,71,276,634,250,168,437,11,29,96,18,67,179,5,68,78,696,329,95,423,279,1160,813,466,468,46,750,747,121,123,697,1176,1268,288,248,30,287,612,13,31,7,38,969,477,25,380,1010,726,76,74,256,508,20,1199,144,748,48,255,50,664,60,802,621,1140,841,289,665,662,354,666,1150,277,650,651,652,158,1143,70,271,270,794,233,473,1339,932,882,94,293,205,208,1081,73,1188,185,610,206,1003,918,355,145,894,960,961,378,465,1164,784,1209,396,408,832,952,1139,107,903,343,77,278,1300,730,341,334,314,718,728,1162,53,342,1159,1214,670,12,566,672,673,49
2004-10-01,71,79,85,90,84,82,76,53,57,89,81,86,76,71,84,87,78,77,93,100,79,25,94,89,67,75,78,89,72,83,87,82,75,29,81,60,97,19,97,94,92,90,51,93,87,86,85,92,70,84,58,56,34,87,86,78,95,68,72,80,81,84,73,83,89,85,65,88,54,51,79,72,60,86,30,50,69,77,74,80,81,79,58,64,82,55,79,73,46,23,76,68,75,69,74,65,52,80,90,89,64,56,35,86,81,80,69,76,67,76,82,48,45,24,89,94,29,80,48,76,88,87,39,78,75,87,77,83,55,80,19,79,91,86,76,79,89,92,81,88,92
2004-11-01,73,86,83,88,93,92,77,58,67,93,85,100,77,68,78,89,80,76,93,92,85,35,100,100,100,77,80,85,67,73,86,93,100,31,85,65,95,17,100,93,91,98,58,94,91,87,88,89,77,97,67,60,33,93,89,88,98,68,84,97,79,89,73,94,94,88,87,87,49,52,90,88,60,100,34,55,74,77,86,86,83,87,66,77,90,59,85,69,54,22,78,73,70,65,73,67,64,81,91,85,65,66,37,91,91,100,77,78,68,70,100,52,65,30,96,97,29,87,50,69,94,92,38,82,77,84,73,80,63,77,23,88,85,91,83,91,95,93,83,95,90
2004-12-01,71,76,77,79,80,78,84,54,48,77,76,78,68,57,62,100,83,73,92,93,100,36,84,90,62,65,60,78,54,72,67,63,62,32,75,64,86,13,76,88,97,80,52,100,75,80,73,75,66,78,54,60,33,70,72,69,82,65,62,91,73,66,64,100,64,61,81,73,40,59,73,76,58,76,31,67,84,62,86,70,63,91,100,75,77,56,67,60,55,22,72,68,57,65,75,66,71,86,87,78,57,62,32,93,90,69,60,51,53,61,69,42,60,12,76,76,22,77,45,66,76,76,34,72,66,57,60,79,48,72,19,74,69,71,72,70,80,75,59,63,69
2005-01-01,73,79,83,88,83,90,75,62,65,93,100,88,74,84,87,84,100,96,94,85,82,33,99,97,65,78,94,91,81,73,78,80,88,30,81,53,89,17,84,89,94,90,72,97,82,89,86,87,80,85,67,80,32,84,95,88,100,70,73,90,78,90,71,94,77,98,74,83,56,53,84,73,100,89,33,58,66,71,76,93,82,83,56,71,78,55,84,68,57,19,84,89,100,68,85,93,50,82,93,86,89,63,35,97,94,80,85,90,81,77,79,47,49,12,91,90,31,83,47,88,81,82,50,87,75,75,90,84,59,74,22,86,88,91,78,71,89,90,75,77,80
2005-02-01,73,75,85,94,85,97,76,66,67,95,79,88,72,89,92,84,94,96,91,87,74,33,99,93,80,76,85,90,83,85,81,86,82,30,82,57,88,15,88,95,88,89,92,96,89,97,89,100,74,90,59,71,37,87,86,88,95,69,82,87,79,95,74,91,98,98,74,84,60,52,92,89,73,88,40,54,73,73,90,93,79,78,88,65,79,57,82,70,67,20,78,75,89,79,84,84,46,81,88,96,76,61,37,77,100,69,91,89,84,86,84,51,48,13,90,90,35,100,54,97,93,86,68,82,79,93,78,81,60,76,23,85,89,95,87,73,91,87,76,65,84
2005-03-01,81,79,91,95,86,100,75,65,60,97,80,87,72,89,93,82,93,91,85,85,77,31,100,91,90,78,81,90,81,85,95,82,85,32,80,59,89,19,86,84,81,92,60,94,83,98,85,91,79,89,65,62,37,84,80,96,96,72,72,79,82,92,72,89,100,99,85,83,65,52,96,80,68,87,33,53,78,68,76,93,82,73,66,64,76,58,100,72,61,20,80,73,77,80,81,93,52,84,88,98,68,50,38,75,87,70,86,82,84,75,73,48,51,12,97,96,36,88,46,80,85,78,96,87,71,67,87,74,79,68,28,80,74,100,95,73,92,88,78,79,85
2005-04-01,71,83,100,100,95,92,68,57,63,96,73,81,79,86,98,80,84,81,79,83,69,27,94,80,76,77,89,84,83,100,93,82,90,26,78,66,84,25,85,88,76,88,54,91,74,95,86,83,69,82,61,52,38,86,77,91,89,73,74,83,90,98,70,91,87,98,82,84,66,49,96,84,75,91,35,50,68,76,81,95,86,68,60,61,74,55,87,78,59,17,83,68,82,76,77,80,50,84,84,88,66,52,39,76,88,89,85,81,85,75,80,46,50,15,96,90,42,79,44,77,80,76,78,83,67,52,75,64,52,66,29,71,79,82,100,79,87,80,80,85,82
2005-05-01,79,77,89,93,89,85,67,64,60,91,70,76,81,82,79,77,83,83,76,80,74,29,88,80,62,76,67,85,83,78,98,79,73,29,69,59,78,18,78,78,73,82,50,90,74,83,86,88,59,77,62,48,38,78,74,87,86,68,64,86,90,97,60,89,72,97,67,78,74,50,94,86,63,73,37,49,65,76,72,100,86,66,71,62,69,53,84,68,61,16,77,65,87,82,80,80,47,85,83,88,67,61,35,70,89,85,88,82,85,100,77,44,50,18,92,86,52,75,38,67,78,72,45,73,76,63,60,60,57,64,23,76,64,81,90,74,85,84,82,65,78
2005-06-01,86,67,88,90,96,82,66,62,54,83,74,70,77,84,78,77,87,88,74,78,71,31,85,74,76,76,59,78,81,96,90,76,77,29,62,54,75,17,76,77,71,86,48,89,72,85,82,88,100,73,57,48,39,79,75,78,86,70,62,85,82,100,57,88,74,88,79,65,83,48,89,88,59,82,31,51,65,85,66,92,85,67,67,61,66,59,85,68,64,17,73,61,91,93,84,85,49,84,81,84,74,54,36,65,84,66,78,71,81,76,58,42,47,11,90,78,67,87,40,59,83,74,39,56,70,56,57,54,46,66,21,70,67,78,78,75,84,79,81,61,69
2005-07-01,100,63,88,94,82,83,65,63,57,84,65,63,74,88,88,79,98,100,73,77,72,26,78,74,65,75,62,85,73,87,79,62,69,27,64,52,74,21,71,75,70,78,48,89,69,86,82,82,53,66,57,51,39,67,65,71,80,71,58,96,83,85,56,90,70,78,68,66,95,53,83,98,54,74,28,52,68,72,57,86,83,71,49,62,71,54,68,70,68,16,76,61,93,95,100,100,56,78,80,82,87,62,34,67,91,52,72,61,85,71,54,40,71,10,93,78,57,75,40,65,71,70,36,47,61,64,47,52,40,61,18,71,72,68,80,71,77,67,71,52,62
2005-08-01,87,72,90,98,96,89,67,66,58,89,68,64,76,90,92,83,96,96,78,82,73,24,86,86,81,84,68,98,81,93,72,57,69,31,62,62,78,49,69,79,80,82,52,94,69,91,88,86,55,69,66,51,44,67,75,80,78,78,63,91,82,91,59,99,82,86,66,73,86,57,97,92,75,74,29,56,66,72,59,90,85,73,53,66,77,59,86,87,56,20,82,66,94,96,92,92,58,83,84,88,85,63,36,75,91,49,84,71,93,89,53,40,54,10,100,98,46,91,46,65,75,72,34,85,64,64,66,61,51,62,18,73,58,71,92,63,82,74,76,60,65
2005-09-01,80,78,83,87,83,92,68,63,62,89,91,68,70,80,84,80,78,79,79,81,75,29,94,90,89,82,84,85,73,76,82,74,66,28,68,57,85,100,78,74,78,80,50,96,73,86,82,88,58,71,59,48,40,72,89,89,92,75,72,74,77,92,60,86,67,86,64,77,62,53,87,74,58,70,29,51,62,76,70,81,84,70,52,62,75,54,94,100,65,25,78,64,79,71,66,66,48,77,78,80,70,63,32,91,82,61,82,77,72,73,80,43,53,11,100,87,34,94,50,73,76,73,38,74,71,70,66,57,54,63,20,69,68,84,79,60,86,71,72,66,66
2005-10-01,76,85,79,85,89,88,75,67,60,94,80,77,71,74,78,85,76,74,77,95,76,28,92,84,70,84,78,79,79,79,94,79,78,28,65,61,83,23,82,76,75,77,45,91,74,85,78,83,62,75,58,49,42,75,79,92,91,79,73,80,74,92,64,86,68,86,53,84,48,52,82,77,60,71,29,48,67,84,69,76,87,74,59,66,81,50,92,67,33,25,75,66,72,58,70,67,52,71,80,77,65,54,37,70,85,76,77,61,69,75,76,43,48,13,99,95,32,86,47,65,75,72,35,78,72,61,65,58,57,58,21,70,75,94,77,70,84,75,69,82,71
2005-11-01,85,95,76,79,89,85,75,71,67,95,79,85,75,70,81,90,74,75,82,91,85,35,97,92,77,81,67,73,68,68,83,77,77,29,73,64,87,18,81,81,76,82,51,94,77,82,75,92,70,84,59,50,43,78,81,99,93,77,69,87,71,93,64,93,77,80,72,80,41,58,85,74,56,78,31,53,68,78,68,90,84,83,65,69,90,55,95,62,52,21,74,69,61,63,67,67,62,75,80,78,57,58,36,78,89,84,78,66,73,88,78,45,50,23,95,94,27,86,48,72,80,76,35,77,75,67,63,58,49,60,19,71,66,96,81,73,85,88,70,78,80
2005-12-01,81,86,70,73,74,73,84,72,58,79,65,69,66,61,56,99,77,71,83,93,100,35,87,93,55,70,61,67,60,67,64,56,61,29,70,63,73,15,65,74,81,71,48,98,65,81,68,69,55,72,53,56,44,66,68,81,81,75,63,98,69,73,51,100,70,64,70,66,37,65,70,68,53,64,33,64,100,58,61,64,69,98,90,70,77,58,76,56,57,23,73,63,51,67,71,67,74,84,86,72,56,64,33,92,95,76,60,47,65,63,63,39,45,22,88,76,29,74,44,62,70,67,34,74,69,58,49,60,38,54,17,62,57,68,65,55,77,72,58,60,60
2006-01-01,83,85,77,82,92,90,73,75,65,95,71,73,70,86,89,81,93,90,78,84,76,33,97,98,77,96,87,88,77,85,82,63,86,31,78,53,80,15,69,78,82,78,67,95,67,91,89,83,65,81,61,91,41,80,84,100,88,82,68,87,73,85,62,90,68,92,64,76,50,51,81,76,62,72,29,54,71,72,72,91,77,87,58,67,94,56,92,76,50,18,74,100,92,65,81,93,50,74,85,84,85,55,36,82,94,72,84,75,82,83,76,46,54,54,100,94,32,82,60,77,73,69,56,88,69,78,72,60,48,59,22,71,66,94,77,65,83,77,63,64,71
2006-02-01,75,87,76,81,86,81,73,76,64,95,68,74,68,88,91,77,85,87,73,80,67,32,93,91,71,89,72,84,81,82,83,70,81,30,72,52,80,15,75,80,72,80,68,93,72,92,82,88,66,76,55,69,40,76,78,98,93,96,68,91,72,88,62,85,79,86,60,75,53,49,88,72,59,66,30,51,63,76,67,81,76,70,74,63,82,56,91,71,49,16,70,82,77,66,78,84,47,73,79,79,67,50,39,64,93,69,83,73,82,70,66,44,51,16,91,86,33,75,61,92,76,71,72,79,71,68,64,54,57,58,24,73,69,94,81,65,84,73,78,66,73
2006-03-01,76,86,80,86,86,91,70,73,63,94,70,76,70,89,94,78,85,86,71,83,66,32,94,87,76,92,73,75,82,84,90,74,90,30,76,55,76,19,74,84,69,79,79,91,70,94,96,87,65,77,52,63,43,76,76,99,90,75,66,76,80,93,64,88,79,88,75,75,55,50,93,78,59,77,28,50,71,80,70,86,79,79,56,59,84,59,95,84,56,19,74,84,73,69,75,84,48,72,89,84,69,58,44,70,88,71,82,72,84,91,67,48,41,13,95,95,38,75,59,75,72,72,88,75,72,59,77,47,46,58,26,62,74,93,92,62,88,75,71,71,71
2006-04-01,75,84,85,90,91,82,68,71,61,90,67,69,77,91,89,80,77,75,67,84,64,31,87,88,68,91,69,71,86,91,92,66,87,29,69,66,72,30,69,73,65,75,46,90,62,94,86,76,59,70,56,49,42,73,70,91,83,81,64,85,90,90,58,90,91,90,61,72,61,50,88,76,60,68,28,48,65,82,67,84,83,72,60,57,79,56,95,93,44,19,73,74,69,72,70,80,52,77,80,82,60,51,41,61,86,77,83,70,86,67,71,42,47,12,89,87,46,75,55,69,69,65,84,73,62,64,59,46,42,47,26,63,65,86,85,64,82,74,72,68,65
2006-05-01,78,91,81,85,89,77,63,69,61,94,61,60,78,84,81,77,78,79,64,78,64,29,88,84,61,88,57,71,83,82,96,71,80,29,59,59,72,21,66,71,60,74,42,85,61,87,91,84,57,68,56,42,44,72,70,89,78,75,59,82,86,91,54,89,67,86,61,67,66,50,88,75,58,67,29,50,64,86,65,92,83,61,68,56,74,61,90,82,55,20,68,73,72,76,75,75,52,75,71,78,65,58,35,59,89,80,84,67,81,64,59,40,45,11,87,83,60,68,52,73,65,65,52,73,64,74,52,41,39,55,20,60,60,80,85,66,77,73,69,66,64
2006-06-01,82,87,80,81,86,80,66,70,61,91,60,60,75,83,81,76,82,84,66,78,65,27,86,86,59,89,60,74,79,86,87,61,83,30,57,57,68,18,65,69,61,74,41,93,60,84,89,89,51,66,56,45,43,67,68,90,79,100,54,84,82,92,52,90,71,84,69,64,70,53,89,77,56,67,27,51,70,87,54,80,84,68,63,56,74,65,85,82,63,100,70,67,81,84,81,83,54,76,69,81,66,59,35,59,89,59,80,63,82,78,59,39,45,10,91,84,68,77,44,60,70,69,39,57,63,79,47,42,48,54,19,62,63,76,85,68,76,64,66,58,60
2006-07-01,94,80,82,86,87,82,67,73,61,83,61,55,76,91,87,76,92,95,65,75,65,25,83,89,69,98,67,78,75,86,80,53,71,30,58,54,63,24,60,68,62,71,40,93,58,88,92,81,47,62,57,51,47,64,57,85,78,83,50,82,71,87,49,89,78,75,46,73,85,54,89,89,57,64,25,51,72,84,51,82,85,77,51,60,84,61,80,92,43,45,71,71,89,93,94,96,58,74,71,85,84,55,37,61,88,44,74,55,89,70,45,37,47,9,97,91,66,73,42,62,67,65,38,48,58,68,46,43,40,54,18,61,46,72,87,55,73,60,70,51,52
2006-08-01,89,86,83,86,95,86,66,71,59,93,65,52,72,92,82,78,96,91,67,80,66,27,88,100,64,95,65,90,78,82,79,52,74,29,55,62,68,22,58,67,68,71,44,94,57,86,94,80,48,60,57,51,46,62,68,85,76,69,59,78,76,86,48,94,64,81,50,74,78,53,95,80,61,66,23,56,69,79,53,83,81,80,51,58,89,67,82,90,49,19,72,69,83,84,90,86,64,74,71,85,75,66,35,72,91,49,79,58,89,73,48,35,50,10,91,91,47,70,44,64,68,68,33,87,62,56,60,44,36,54,17,57,58,73,87,45,77,62,67,53,57
2006-09-01,79,87,79,81,83,81,72,71,67,93,69,60,70,80,86,79,76,78,69,81,68,26,95,96,63,90,77,88,70,81,85,57,72,32,55,67,73,21,65,69,67,72,41,96,59,83,93,80,55,67,55,51,47,66,82,92,81,74,65,74,80,85,53,88,79,84,48,86,62,53,88,63,57,62,23,54,67,79,63,79,81,80,50,59,90,58,84,83,46,26,73,73,70,69,64,65,58,68,74,81,66,54,35,81,85,63,80,67,76,83,60,39,50,13,97,92,35,73,46,70,62,66,37,78,65,61,59,45,43,52,19,56,59,85,85,56,78,63,66,60,60
2006-10-01,73,93,77,81,85,83,77,74,67,97,74,74,70,80,79,84,76,76,71,95,70,28,93,90,69,95,80,74,79,77,91,67,76,31,57,68,77,15,73,81,66,73,38,95,63,84,93,81,64,70,58,61,47,70,74,98,86,78,65,74,75,87,56,85,73,79,56,77,47,55,86,70,55,60,23,56,73,80,65,87,82,81,56,59,92,58,87,82,44,21,71,73,64,65,63,67,67,67,80,81,61,54,38,61,87,72,76,60,69,74,65,46,43,15,91,96,35,76,52,67,65,77,37,81,65,82,59,46,44,53,19,59,69,92,81,57,81,74,65,71,66
2006-11-01,80,100,72,79,77,81,74,77,70,100,68,78,73,73,74,90,74,70,72,91,83,30,95,90,66,91,61,70,68,75,79,64,69,32,66,71,77,14,72,87,67,74,41,96,64,85,90,81,59,74,58,65,45,73,76,97,92,72,62,71,74,84,61,90,74,74,58,79,38,63,82,69,54,66,26,63,74,77,65,82,80,88,57,62,100,65,88,76,50,20,72,75,63,61,65,64,85,73,75,83,58,51,36,68,88,80,72,54,65,65,70,49,45,19,92,91,29,74,56,67,65,77,40,81,69,66,57,43,45,53,20,60,70,90,75,65,80,71,64,69,60
2006-12-01,74,88,66,69,72,69,87,80,61,74,54,56,64,64,65,97,74,71,73,90,94,36,83,92,55,80,49,58,58,64,65,47,57,32,60,66,64,13,55,71,65,63,39,95,52,80,78,65,45,65,49,68,47,60,61,78,75,69,50,85,68,68,44,100,57,57,51,66,37,76,74,63,50,56,23,79,99,62,47,64,66,100,80,66,89,77,71,67,47,20,65,69,51,62,65,63,100,79,79,74,56,59,36,81,94,67,60,36,58,59,54,37,44,13,86,70,27,63,47,64,55,58,32,76,54,53,43,45,32,47,16,54,45,67,69,52,72,63,52,49,50
2007-01-01,76,82,74,74,78,89,72,81,73,96,67,67,67,92,98,81,86,84,69,81,75,31,94,90,63,100,76,75,84,76,74,56,60,32,60,57,70,15,66,88,66,78,70,95,58,92,96,80,61,65,58,100,48,77,75,96,94,76,65,70,71,84,57,87,69,84,59,73,45,59,82,80,60,63,23,64,70,75,63,87,78,88,50,61,94,64,86,80,53,16,75,93,81,66,74,83,63,68,84,80,72,56,35,71,88,57,93,65,87,73,59,48,49,12,89,88,34,76,58,77,59,71,57,79,60,55,72,45,41,54,22,58,65,85,80,59,80,69,54,58,59
2007-02-01,76,80,75,77,78,79,72,80,66,96,66,68,66,92,91,79,83,85,67,78,65,33,93,87,67,98,71,75,86,75,74,59,59,32,66,52,69,18,72,83,64,80,100,92,61,97,91,84,55,65,59,86,49,72,72,96,86,75,61,69,68,86,58,86,76,83,54,75,49,51,85,64,56,60,28,62,65,78,71,88,78,77,66,57,88,58,88,83,44,16,75,77,70,67,72,81,51,63,86,80,67,50,41,58,91,58,86,66,83,71,62,49,46,14,94,87,30,74,60,100,62,76,76,84,64,57,62,41,46,52,24,61,58,89,82,58,81,68,61,58,63
2007-03-01,86,80,81,83,85,85,71,78,68,96,66,74,69,98,99,78,83,78,66,79,66,30,97,81,68,99,70,70,88,86,81,61,68,32,62,66,67,20,78,88,60,80,43,91,57,100,99,82,55,64,60,77,57,76,70,96,91,76,57,72,74,88,57,87,65,84,59,72,50,60,91,74,62,63,26,62,71,78,63,93,79,77,48,55,87,68,90,91,51,17,100,78,65,68,67,79,60,67,85,86,62,49,39,61,86,57,100,64,100,81,61,51,47,20,92,97,38,75,53,76,62,76,100,76,61,59,74,39,44,51,34,59,64,88,92,58,79,72,62,62,62
2007-04-01,74,84,87,85,83,84,70,78,67,93,62,69,74,100,98,76,77,75,62,80,61,28,97,79,66,93,83,65,82,82,84,60,67,32,62,67,66,17,68,83,57,77,39,90,54,99,100,74,56,65,57,60,63,69,69,93,83,80,57,75,83,89,51,90,73,84,53,69,56,57,90,71,55,62,28,60,68,80,67,89,83,73,53,58,88,68,87,93,46,15,99,78,63,68,63,74,63,69,77,84,59,53,39,57,81,64,94,61,98,67,61,46,49,13,92,88,45,71,52,75,56,69,93,80,58,61,60,38,41,54,33,56,61,80,95,58,78,71,68,56,62
2007-05-01,76,79,78,78,82,74,63,71,65,85,56,58,73,89,91,69,72,69,56,72,55,28,83,70,57,91,64,69,77,73,82,61,56,30,53,62,60,24,63,73,51,76,34,79,51,84,94,78,48,57,56,46,60,64,62,84,69,66,49,73,81,88,47,84,71,78,47,62,59,58,84,65,51,55,25,57,65,80,55,81,79,64,57,51,76,62,85,87,42,13,76,68,64,69,66,69,59,63,72,75,56,48,33,54,82,59,92,57,93,63,54,43,40,13,83,77,61,67,47,60,55,66,46,74,53,53,49,29,38,47,22,49,53,71,85,60,74,65,65,52,55
2007-06-01,75,71,74,75,84,73,62,73,61,83,54,50,67,83,87,70,76,74,53,69,57,27,82,67,52,89,65,69,81,71,78,58,57,28,46,53,57,16,59,73,51,72,35,83,49,82,88,71,47,55,56,48,60,63,59,81,69,67,47,77,78,83,44,85,59,73,48,56,64,57,81,71,52,59,22,56,69,80,52,77,76,65,52,52,74,74,77,80,45,16,74,66,64,76,72,73,60,69,68,75,59,48,34,49,79,49,78,50,89,63,48,40,41,10,83,76,64,70,46,59,51,63,40,54,53,47,41,29,38,46,20,48,48,68,80,55,71,54,62,49,51
2007-07-01,97,67,77,78,79,73,63,73,61,80,52,46,67,89,84,71,85,84,54,66,59,24,80,67,55,89,50,68,79,79,73,46,53,30,45,50,53,15,57,70,52,65,32,84,49,81,90,75,42,52,53,57,60,55,50,80,66,67,41,71,74,79,41,85,67,68,54,57,80,59,80,72,52,67,22,56,70,75,49,77,75,73,41,56,80,75,71,83,52,21,74,67,74,81,83,82,66,70,68,79,69,53,34,58,80,39,69,44,97,61,43,43,40,9,84,81,53,70,46,59,53,65,37,41,55,40,44,31,34,46,18,48,52,64,81,54,67,59,62,69,44
2007-08-01,80,69,74,77,84,75,64,69,60,80,49,43,67,88,84,77,82,80,57,74,60,28,83,76,54,91,63,84,77,73,69,42,50,29,48,63,57,13,55,69,56,66,31,88,47,82,91,73,44,51,55,56,64,57,59,79,70,64,51,71,76,80,41,84,65,69,56,64,66,62,84,67,51,60,18,58,67,74,59,79,73,73,42,58,82,75,72,83,41,18,78,69,73,77,79,72,68,70,71,82,66,62,32,59,78,36,84,46,95,77,54,47,43,10,84,85,44,70,47,60,51,61,33,76,52,46,56,31,34,46,17,48,47,61,85,49,69,57,62,54,46
2007-09-01,67,77,71,72,77,73,65,65,60,85,58,60,64,79,85,74,70,67,58,75,61,25,90,76,54,87,69,78,68,72,75,47,55,29,46,63,62,13,66,74,54,69,57,87,48,83,88,72,47,53,53,58,62,57,75,83,77,69,57,62,79,78,43,77,72,68,46,71,49,62,77,65,49,57,20,55,65,74,51,79,73,70,39,61,82,70,73,78,41,22,74,70,60,57,58,59,63,65,71,80,60,56,31,73,73,50,75,53,80,53,61,44,54,14,87,82,33,70,46,61,50,64,36,71,54,48,58,32,100,45,18,47,50,73,75,50,71,62,60,57,48
2007-10-01,63,79,67,71,69,71,69,65,60,81,59,73,62,75,79,76,67,64,57,85,62,26,88,73,63,84,59,71,66,66,78,56,52,30,51,65,61,13,73,77,54,76,34,83,50,84,87,73,53,58,59,64,66,62,64,90,84,69,66,66,72,80,49,79,85,67,46,65,39,59,74,66,55,77,20,58,64,74,56,76,74,67,43,63,84,69,79,76,42,18,73,68,51,55,55,56,68,71,70,80,54,52,34,55,72,55,80,48,74,60,55,49,48,19,82,83,34,71,51,60,49,66,38,72,56,51,56,30,50,45,18,47,55,75,75,51,70,67,61,60,54
