date,Uber,DoorDash,SkipTheDishes,Walmart,Costco,Real Canadian Superstore,alibaba,newegg canada,ebay,kijiji,Canadian Tire,Home Depot,Best Buy,Shopify,Apple,Gap,Old Navy,Joe Fresh,Sephora,eventbrite,Sportchek,square online,PayPal,Western Union,TD Canada Trust,Scotiabank,Royal Bank of Canada,Google Pay,Apple Pay,Mastercard
2007-10-01,0,0,0,2,15,0,0,0,70,0,13,0,0,1,0,0,0,0,0,0,0,0,75,51,36,11,0,5,0,26
2007-11-01,0,0,0,0,7,0,0,0,75,0,13,0,19,0,4,0,0,0,0,0,0,0,85,39,25,4,17,10,0,42
2007-12-01,0,0,0,10,0,0,8,0,62,14,0,0,21,0,0,0,0,0,0,0,0,0,83,56,38,17,0,11,0,24
2008-01-01,0,0,0,7,0,0,0,0,80,0,0,36,19,0,4,0,0,0,0,23,0,0,80,45,15,11,17,5,0,38
2008-02-01,11,0,0,7,7,0,35,0,100,0,0,0,39,0,0,0,0,0,0,0,0,0,76,46,51,9,52,10,0,17
2008-03-01,0,0,0,4,36,0,7,0,48,0,13,0,19,0,0,0,0,0,0,0,0,0,79,38,49,17,50,5,0,29
2008-04-01,0,0,0,2,14,0,7,0,49,0,0,0,19,0,0,0,0,0,0,0,0,0,75,34,44,7,17,5,0,21
2008-05-01,0,0,0,5,7,0,7,0,71,0,0,0,38,0,0,0,0,0,0,0,0,0,76,49,30,7,69,15,0,17
2008-06-01,11,0,0,5,8,0,0,0,71,27,14,0,0,1,0,0,0,0,0,0,0,0,78,46,58,14,18,5,0,5
2008-07-01,0,0,0,2,0,0,0,0,73,0,27,38,20,0,0,22,0,0,0,0,0,0,85,51,47,24,18,0,0,27
2008-08-01,0,0,0,0,8,0,0,0,81,13,14,0,20,0,4,22,0,0,0,0,0,0,74,53,11,19,18,0,0,46
2008-09-01,0,0,0,0,0,0,14,0,38,24,13,0,37,1,8,21,0,0,0,0,0,0,73,57,49,11,17,0,0,33
2008-10-01,0,0,0,6,0,0,12,0,62,11,0,0,0,0,4,0,0,0,0,0,0,0,77,43,36,14,0,4,0,42
2008-11-01,0,0,0,8,0,0,0,0,82,23,24,0,18,0,0,0,0,0,0,0,0,0,70,43,60,8,32,9,0,32
2008-12-01,0,0,0,9,0,0,7,0,60,35,12,0,18,0,0,20,67,0,0,0,0,0,77,64,42,11,16,0,0,16
2009-01-01,0,0,0,2,0,0,0,0,58,21,0,0,0,1,0,0,0,0,0,0,0,35,74,51,38,11,14,4,0,25
2009-02-01,0,0,0,0,0,0,6,0,58,11,12,0,17,0,4,0,0,0,0,0,0,0,72,54,9,6,0,9,0,31
2009-03-01,0,0,0,5,0,0,6,0,49,20,10,29,15,1,0,0,0,0,0,0,0,0,76,42,63,14,14,0,0,24
2009-04-01,0,0,0,8,12,0,6,0,45,21,11,0,16,0,0,0,59,0,0,0,0,0,66,55,54,15,14,0,0,21
2009-05-01,9,0,0,4,6,0,18,0,44,11,0,0,0,1,0,0,0,0,0,0,0,0,64,61,25,13,0,4,0,18
2009-06-01,0,0,0,13,25,100,6,0,54,10,22,0,16,1,0,0,0,0,0,0,0,0,66,56,59,17,14,8,0,25
2009-07-01,0,0,0,4,18,0,0,0,44,0,0,30,0,1,0,0,0,0,0,0,0,0,67,72,51,15,0,4,0,43
2009-08-01,0,0,0,11,0,0,6,0,77,50,0,0,31,0,0,17,0,0,0,0,0,0,70,69,36,18,14,4,0,38
2009-09-01,0,0,0,12,11,0,11,0,45,19,10,55,43,0,3,0,0,0,0,18,0,0,67,66,38,15,13,11,0,29
2009-10-01,0,0,0,11,0,0,0,100,63,17,9,0,0,1,3,29,49,0,0,0,0,0,62,59,35,12,24,10,0,24
2009-11-01,0,0,0,16,15,0,0,0,68,26,0,25,13,1,0,30,100,0,0,0,0,0,64,46,42,17,12,14,0,30
2009-12-01,0,0,0,14,5,0,0,0,53,0,19,27,14,1,0,0,0,0,0,0,100,31,66,76,41,10,13,4,0,38
2010-01-01,0,0,0,12,0,0,0,0,54,25,26,24,38,1,6,0,0,0,0,0,0,0,69,63,43,24,11,0,3,43
2010-02-01,0,0,0,13,36,0,15,0,43,26,0,0,27,1,15,0,50,0,0,0,0,0,61,65,42,9,12,3,0,36
2010-03-01,0,0,0,12,14,0,4,0,60,36,8,0,61,1,5,0,43,0,27,0,0,0,69,68,74,12,22,3,0,38
2010-04-01,7,0,0,14,10,0,0,0,32,31,35,0,13,1,12,0,91,0,0,0,0,0,66,60,91,24,12,3,0,20
2010-05-01,0,0,0,16,10,0,0,0,33,48,0,23,13,1,9,15,0,0,0,0,0,0,63,55,53,16,12,14,0,36
2010-06-01,0,0,0,8,11,0,5,0,68,16,9,24,14,1,6,0,0,0,0,0,0,0,74,55,69,23,12,0,0,28
2010-07-01,0,0,0,17,10,0,14,0,56,47,18,23,39,1,9,0,0,0,0,0,0,0,76,69,48,28,12,3,3,38
2010-08-01,0,0,0,11,29,0,5,0,54,0,26,44,13,1,6,14,0,0,0,0,0,0,80,61,50,18,11,7,3,40
2010-09-01,0,0,0,9,28,0,4,0,36,15,17,0,25,1,11,27,87,0,0,15,0,26,74,68,55,20,22,3,3,19
2010-10-01,0,0,0,7,18,0,12,0,54,55,40,40,47,1,10,13,82,0,0,0,0,25,79,68,37,12,21,0,0,31
2010-11-01,0,0,0,12,9,0,8,0,60,27,8,0,57,1,13,0,80,0,0,0,0,0,82,52,51,15,41,15,3,20
2010-12-01,0,0,0,13,9,0,9,0,51,7,24,41,48,1,11,27,0,0,27,0,0,0,84,57,62,22,11,3,0,32
2011-01-01,0,0,0,11,17,0,6,0,50,16,0,0,9,2,8,0,31,0,20,21,0,0,81,50,58,18,24,5,0,42
2011-02-01,0,0,0,10,7,0,10,0,52,17,20,33,10,2,6,11,34,0,21,11,0,0,82,45,65,18,43,2,5,39
2011-03-01,0,0,0,6,20,0,9,0,56,30,18,15,17,1,2,10,0,0,0,10,0,18,83,55,45,27,31,4,0,15
2011-04-01,0,0,0,3,14,0,19,0,50,53,12,16,27,2,14,20,32,0,0,11,0,19,86,49,31,20,24,5,2,32
2011-05-01,0,0,0,5,7,0,10,0,40,37,0,0,27,2,6,0,0,0,0,11,0,0,84,53,81,19,32,7,0,36
2011-06-01,0,0,0,9,14,0,20,70,45,22,32,16,28,2,4,0,33,0,21,22,0,0,78,50,58,26,8,5,0,37
2011-07-01,0,0,0,9,19,0,14,73,55,35,13,17,0,2,13,0,34,0,0,0,0,0,85,54,53,32,52,5,2,50
2011-08-01,0,0,0,8,14,0,3,0,64,37,31,0,18,3,10,0,0,0,0,0,0,19,85,54,75,27,48,5,2,26
2011-09-01,0,0,0,10,10,0,19,0,60,58,12,15,80,2,12,0,31,0,20,10,0,0,81,54,62,27,8,7,5,36
2011-10-01,4,0,0,8,16,0,9,0,64,24,6,0,41,3,18,0,0,0,0,0,0,0,83,66,70,23,15,4,4,22
2011-11-01,0,0,0,10,15,0,6,0,49,28,11,0,8,2,12,0,0,0,0,0,0,0,89,58,69,23,21,10,2,30
2011-12-01,4,0,0,20,19,0,12,0,55,29,22,42,49,2,11,0,29,0,18,0,58,0,92,64,40,19,15,10,4,49
2012-01-01,0,0,0,11,9,0,26,56,40,39,20,13,22,3,7,0,0,0,17,0,0,0,84,48,52,23,46,4,0,28
2012-02-01,0,0,0,16,6,0,14,0,69,61,11,27,39,4,7,0,0,0,53,0,0,0,86,55,66,23,21,4,0,30
2012-03-01,0,0,0,5,22,0,13,0,62,22,35,13,29,4,5,8,0,0,16,9,0,47,88,53,48,23,33,0,0,37
2012-04-01,0,0,0,8,18,0,11,0,51,41,0,0,8,4,5,0,27,0,0,9,0,0,91,55,60,19,7,10,2,38
2012-05-01,4,0,0,12,14,0,16,0,56,84,15,13,0,3,5,0,0,0,0,18,0,16,88,51,74,24,20,8,0,45
2012-06-01,0,0,0,10,15,0,8,0,45,28,37,13,31,4,16,17,0,0,0,9,0,0,89,59,77,25,28,6,0,23
2012-07-01,0,0,0,11,21,0,17,0,53,51,32,54,32,5,11,0,0,0,0,19,0,0,93,60,49,36,42,10,2,41
2012-08-01,4,0,0,11,24,0,3,0,54,54,21,13,15,4,17,8,27,0,0,18,0,0,94,56,70,36,34,6,0,44
2012-09-01,0,0,0,9,23,45,16,0,54,66,15,26,22,5,18,8,26,0,0,9,0,0,91,56,66,27,26,8,4,35
2012-10-01,0,0,0,16,10,0,12,0,56,59,23,0,13,4,19,0,0,0,30,16,0,0,82,55,36,21,47,10,0,49
2012-11-01,0,0,0,10,32,0,22,0,66,49,23,47,27,7,17,8,0,0,0,8,48,15,94,48,75,27,12,14,7,37
2012-12-01,0,0,0,15,16,0,5,0,63,49,28,0,41,5,14,0,0,0,15,0,0,15,90,58,77,25,12,4,4,46
2013-01-01,0,0,0,14,22,0,22,0,58,41,17,0,31,9,6,0,0,0,0,7,0,0,91,51,62,25,11,11,0,42
2013-02-01,0,0,0,14,34,0,41,0,60,56,23,35,14,6,18,0,48,0,0,8,0,0,89,51,60,29,24,5,2,45
2013-03-01,0,0,0,13,26,0,35,0,52,44,29,11,31,6,8,14,22,0,14,7,0,27,91,49,56,26,6,19,3,42
2013-04-01,3,0,0,12,19,0,29,0,46,91,25,0,31,7,7,7,0,0,0,15,0,0,88,45,81,33,55,10,3,41
2013-05-01,0,0,0,11,12,0,31,0,52,63,21,43,13,6,3,28,22,60,0,15,0,27,87,53,90,37,22,3,2,29
2013-06-01,0,0,0,11,23,0,37,0,49,85,18,34,19,7,20,0,0,0,15,8,0,28,84,54,83,33,17,13,0,36
2013-07-01,0,0,0,15,35,0,11,0,54,72,26,11,32,6,11,0,68,0,29,30,0,14,89,55,77,47,6,8,5,56
2013-08-01,0,0,0,11,12,0,20,48,58,60,35,55,32,7,10,7,22,0,14,8,0,14,89,67,96,47,62,5,3,44
2013-09-01,0,0,0,10,21,0,11,0,56,69,25,21,49,7,19,14,22,0,0,14,0,13,84,59,69,38,22,8,2,40
2013-10-01,0,0,0,10,24,0,12,0,52,44,16,0,23,8,14,6,20,0,0,14,0,12,83,59,66,39,31,9,6,46
2013-11-01,0,0,0,25,18,0,17,0,55,69,20,20,52,8,18,13,0,56,0,34,0,0,91,56,68,48,21,7,1,32
2013-12-01,0,0,0,25,19,0,20,46,63,62,29,42,43,14,22,7,0,0,0,7,43,13,96,61,77,37,27,17,5,47
2014-01-01,0,0,0,11,28,69,20,0,85,61,31,0,23,11,15,0,20,55,0,13,0,12,92,56,67,43,20,12,1,38
2014-02-01,3,0,0,9,29,0,27,48,56,41,13,0,38,11,10,0,67,0,0,22,0,0,90,54,66,42,6,8,0,41
2014-03-01,0,0,0,14,15,0,36,0,61,50,34,10,28,11,12,6,0,0,13,46,0,24,89,62,78,43,30,17,1,48
