date,841,47,1190,1191,1140,1213,1013,1214,806,810,1317,273,148,1147,1212,610,815,1294,170,138,89,473,803,121,276,650,73,355,1146,18,1225,270,659,1268,38,844,614
2012-10-01,46,47,24,32,35,36,31,61,30,38,21,33,44,32,27,69,46,57,51,62,62,44,19,37,64,58,56,32,35,59,65,62,49,15,60,35,52
2012-11-01,53,46,24,27,32,23,31,57,28,38,21,30,48,30,26,69,46,57,46,62,63,42,19,35,64,58,70,33,45,64,77,69,50,13,60,35,61
2012-12-01,59,41,23,23,29,20,28,48,29,33,19,32,59,29,21,63,42,49,40,53,52,38,14,38,66,48,79,39,46,68,79,60,40,11,56,31,54
2013-01-01,44,46,26,26,35,32,30,56,33,35,21,36,67,32,22,71,45,53,49,60,50,43,24,38,67,56,53,38,32,58,62,68,50,12,64,34,58
2013-02-01,45,48,22,29,37,39,31,60,31,37,20,38,66,34,22,74,48,57,49,58,50,42,27,39,70,55,48,33,29,56,56,62,48,14,63,34,64
2013-03-01,48,49,22,36,38,47,32,69,36,37,21,42,53,30,26,74,48,55,51,61,55,45,27,39,67,57,52,29,32,56,61,62,46,12,63,32,67
2013-04-01,43,51,24,46,41,55,31,75,33,37,21,48,39,30,31,75,51,58,59,71,61,45,21,36,64,62,51,32,25,56,63,62,54,13,67,35,63
2013-05-01,46,50,20,52,48,62,30,72,38,34,20,51,31,34,33,71,49,56,58,84,58,44,16,36,64,62,53,28,23,54,61,57,48,14,63,31,53
2013-06-01,45,51,25,50,50,66,33,72,42,34,19,50,29,35,33,71,51,56,50,73,56,44,19,38,68,63,53,29,31,54,62,58,47,14,61,31,55
2013-07-01,45,51,36,48,59,75,31,69,36,35,20,52,31,36,35,74,51,58,58,72,60,44,19,38,67,65,56,31,28,55,64,60,47,15,63,31,56
2013-08-01,46,53,24,46,53,71,30,69,35,34,18,53,34,38,32,77,53,59,59,74,56,43,21,37,69,56,57,36,32,56,77,64,46,13,62,31,55
2013-09-01,47,49,25,37,38,53,30,68,34,34,21,43,36,39,30,73,51,55,50,68,54,41,20,37,61,56,58,38,34,56,66,64,47,12,59,32,53
2013-10-01,48,47,26,29,31,40,31,65,35,33,19,40,42,35,28,69,49,56,49,70,63,40,18,37,62,61,60,31,31,58,67,64,51,12,61,34,55
2013-11-01,56,47,23,25,28,24,31,60,32,36,21,35,45,33,25,67,48,55,43,67,65,39,16,37,63,57,75,35,44,65,81,69,49,12,58,32,60
2013-12-01,68,42,22,22,25,20,28,53,30,32,19,31,63,31,22,65,43,49,38,61,55,35,13,40,63,51,85,36,47,66,84,62,44,11,53,30,56
2014-01-01,49,44,22,24,30,34,29,59,32,33,19,33,62,32,21,68,45,50,51,61,50,38,22,39,64,58,55,33,30,54,64,66,48,11,61,31,55
2014-02-01,46,45,22,24,32,38,26,60,28,33,20,34,58,31,20,70,44,51,43,59,47,39,22,35,67,54,48,27,29,51,55,60,45,13,57,31,48
2014-03-01,47,48,20,31,34,46,30,69,31,36,19,39,55,61,23,72,48,51,52,64,54,42,27,36,65,57,50,29,32,54,63,66,46,12,61,31,58
2014-04-01,51,51,23,44,38,56,31,76,33,37,20,46,40,40,30,76,51,55,55,73,64,45,19,40,66,59,54,28,27,54,71,64,46,14,63,30,56
2014-05-01,50,51,22,47,43,63,30,72,34,35,19,47,32,39,29,71,48,52,52,70,59,40,15,37,66,63,53,26,25,52,73,60,45,13,62,29,51
2014-06-01,47,47,22,45,49,63,29,69,31,33,19,46,29,34,30,68,48,53,48,67,54,40,17,35,60,63,54,28,27,49,66,57,46,14,61,27,45
2014-07-01,47,50,20,44,54,74,29,71,28,34,19,45,29,37,32,72,48,53,57,68,56,39,17,38,66,63,55,30,28,51,73,61,42,13,60,27,47
2014-08-01,51,48,21,39,52,68,27,67,30,33,19,41,32,34,30,71,49,52,50,67,53,40,19,38,65,56,58,31,30,51,76,65,40,12,58,27,48
2014-09-01,49,47,20,32,38,50,29,65,28,33,19,35,38,33,26,68,47,54,50,66,55,38,18,37,61,60,56,33,32,52,71,66,43,11,59,29,48
2014-10-01,51,44,23,25,32,35,31,61,28,33,19,31,40,32,26,68,44,52,46,65,58,38,15,36,59,59,55,30,29,53,71,66,46,14,57,31,48
2014-11-01,57,44,23,21,27,23,27,59,25,33,18,27,48,30,24,69,44,51,42,66,66,36,14,36,61,57,73,30,39,59,85,69,45,14,54,28,51
2014-12-01,63,39,19,20,26,19,27,53,25,29,18,27,51,30,20,62,39,48,37,59,49,35,11,40,65,47,78,34,45,62,84,63,46,17,51,28,51
2015-01-01,48,41,19,20,31,29,27,54,29,31,17,31,56,29,18,65,43,48,41,60,47,36,19,39,63,51,53,31,28,50,64,65,46,16,57,28,45
2015-02-01,46,43,22,23,32,36,27,59,26,32,17,32,58,27,18,71,43,47,40,59,47,36,21,36,66,54,46,26,26,48,69,61,45,14,56,29,50
2015-03-01,45,45,22,31,34,42,30,67,28,33,19,38,48,32,22,75,47,52,51,66,53,38,23,35,64,54,47,26,26,48,65,65,44,13,60,28,52
2015-04-01,49,50,25,42,39,53,31,75,33,33,19,44,36,34,26,74,48,53,56,71,60,38,17,38,63,61,51,26,24,50,69,63,43,12,62,28,52
2015-05-01,50,47,21,43,44,60,29,68,33,30,18,45,28,32,28,67,46,53,52,69,54,38,13,38,64,62,50,25,21,48,68,57,41,12,56,27,40
2015-06-01,48,47,21,42,49,62,30,71,30,31,17,44,29,35,28,71,47,54,52,70,54,38,14,38,64,64,51,24,32,47,68,59,42,12,58,27,50
2015-07-01,49,49,19,42,59,75,30,70,28,30,18,42,29,36,28,76,47,56,56,70,54,38,16,40,72,62,54,26,29,49,75,64,39,13,59,27,50
2015-08-01,52,47,19,37,51,70,29,66,28,30,20,39,31,32,30,74,47,54,54,68,53,39,18,38,67,59,53,29,29,49,70,64,41,16,54,28,61
2015-09-01,52,46,20,30,39,50,29,65,30,32,19,35,34,30,28,72,46,58,53,67,52,37,17,38,63,58,52,30,28,48,64,62,41,13,56,29,61
2015-10-01,49,43,23,23,30,35,27,59,28,31,17,29,37,29,25,68,43,56,45,67,56,35,13,37,64,58,52,24,28,50,70,61,40,12,50,29,62
2015-11-01,54,40,23,20,26,25,27,55,25,33,17,25,39,27,25,65,41,52,45,65,57,33,12,37,64,56,62,28,44,56,79,69,39,12,52,29,59
2015-12-01,64,36,17,20,23,19,26,52,24,30,17,25,42,26,22,61,38,46,38,56,48,28,9,43,64,47,69,30,45,56,81,63,35,12,46,27,51
2016-01-01,50,41,21,20,29,31,27,54,25,32,19,29,58,27,19,71,41,52,46,61,46,33,19,41,68,54,47,29,26,47,58,68,44,15,51,29,45
2016-02-01,50,42,22,22,29,43,28,65,24,32,19,32,53,27,19,72,42,53,47,65,46,33,20,39,77,54,45,24,24,45,52,67,43,15,50,30,44
2016-03-01,51,45,20,32,33,46,29,68,25,32,19,37,43,27,22,72,45,57,51,69,53,35,21,42,71,55,47,25,24,46,60,65,41,13,54,29,49
2016-04-01,48,48,22,39,38,57,28,76,25,36,18,44,33,27,26,70,48,61,52,76,60,38,16,38,71,61,46,25,21,47,66,66,43,12,53,28,51
2016-05-01,50,45,21,41,44,67,28,73,24,31,18,46,29,29,28,72,45,61,53,75,55,35,12,41,72,67,51,24,22,46,72,62,44,12,52,28,49
2016-06-01,53,47,20,39,49,70,28,71,26,33,18,43,27,31,26,72,45,57,54,74,54,35,16,43,70,68,49,25,21,46,66,62,42,13,53,28,50
2016-07-01,54,47,19,39,55,84,27,69,23,30,17,40,28,28,26,75,46,56,55,100,53,35,16,43,79,62,54,25,22,46,68,66,38,12,48,27,56
2016-08-01,53,48,22,38,53,79,27,68,23,31,19,39,30,27,25,76,47,58,58,79,54,37,17,40,76,63,53,27,24,47,70,69,39,12,52,28,52
2016-09-01,51,46,25,31,39,59,29,67,24,32,24,36,35,29,25,74,45,61,53,73,56,35,17,42,73,62,52,30,25,47,71,68,41,12,53,29,52
2016-10-01,53,43,21,24,28,41,28,64,22,33,21,30,38,27,23,72,45,59,48,73,62,33,12,39,74,62,57,25,27,51,71,70,41,12,50,29,61
2016-11-01,62,43,24,22,26,28,26,60,21,34,19,26,40,26,21,69,42,60,47,72,61,33,11,37,74,60,63,27,39,56,75,76,43,12,51,32,49
2016-12-01,68,40,17,19,23,21,25,55,20,32,17,25,53,26,20,69,40,50,38,67,54,30,10,45,78,55,73,29,44,57,83,67,41,13,43,30,44
2017-01-01,47,42,23,20,29,36,25,57,23,33,17,29,58,25,19,71,43,59,49,66,49,34,19,41,75,57,50,27,27,46,63,72,42,13,51,29,44
2017-02-01,48,42,20,22,30,40,27,63,22,32,17,32,53,26,19,74,44,56,50,68,48,34,19,39,81,58,46,24,26,47,63,68,41,12,51,29,50
2017-03-01,47,45,20,27,32,48,29,70,24,33,19,33,40,27,21,79,47,70,55,72,53,36,22,40,78,61,48,24,30,46,61,70,43,12,56,29,59
2017-04-01,57,49,23,40,36,59,30,74,26,35,18,40,32,29,26,79,49,63,58,81,61,38,17,44,79,65,55,24,25,49,76,70,39,16,51,28,49
2017-05-01,54,49,22,40,42,69,30,73,24,34,18,39,29,35,26,77,49,67,60,84,58,37,13,44,81,72,54,24,22,49,72,67,40,13,55,29,47
2017-06-01,52,49,21,41,49,74,28,75,26,35,18,41,27,35,27,75,48,66,58,83,58,39,15,46,82,71,57,23,24,49,79,66,42,13,52,28,48
2017-07-01,54,49,21,40,59,86,28,70,23,35,18,40,29,32,27,78,48,63,59,81,56,37,15,47,89,64,56,24,23,48,82,69,38,13,50,27,49
2017-08-01,52,48,20,37,53,81,28,70,24,34,17,37,30,30,27,79,48,65,61,81,54,40,17,47,87,64,56,27,25,48,83,71,41,15,53,29,49
2017-09-01,54,46,25,31,37,59,30,70,27,36,18,33,34,29,27,79,48,68,59,76,57,39,17,47,80,65,56,30,27,49,80,74,42,20,53,28,44
2017-10-01,54,46,24,25,28,44,29,66,25,36,19,28,37,27,23,76,46,65,55,80,63,37,12,44,81,65,61,24,26,53,75,76,41,13,54,29,49
2017-11-01,65,44,23,22,25,28,28,62,24,36,18,24,42,27,22,77,45,63,52,82,68,35,13,41,80,66,72,28,36,61,84,80,43,16,51,32,48
2017-12-01,72,41,19,20,23,24,26,56,21,34,18,24,51,25,19,74,41,53,44,74,52,32,10,53,83,55,81,30,38,59,93,72,40,14,46,28,45
