date,841,47,1190,1191,1140,1213,1013,1214,806,810,1317,273,148,1147,1212,610,815,1294,170,138,89,473,803,121,276,650,73,355,1146,18,1225,270,659,1268,38,844,614
2009-09-01,48,53,36,42,39,50,35,60,43,42,25,48,37,41,34,63,54,71,71,49,64,52,42,30,68,61,62,51,33,57,42,66,46,10,73,33,61
2009-10-01,51,53,37,34,27,39,35,58,40,47,24,41,41,42,25,65,53,66,68,51,73,50,42,31,79,62,64,39,34,61,43,68,50,11,70,37,62
2009-11-01,61,49,37,27,23,31,34,55,40,46,22,36,40,41,25,64,49,68,63,48,68,45,42,30,70,57,76,43,40,63,49,73,47,10,65,36,64
2009-12-01,75,45,32,22,21,26,28,50,34,40,20,33,53,41,23,59,45,56,60,43,64,42,43,31,70,49,90,51,52,66,51,64,40,9,58,33,56
2010-01-01,52,48,34,23,25,33,32,52,36,42,21,39,60,40,22,60,49,63,62,45,55,47,96,29,69,56,57,45,35,55,38,70,47,8,67,37,50
2010-02-01,49,48,32,26,27,38,32,56,34,43,21,39,50,40,23,59,48,62,64,44,53,46,99,28,72,53,54,39,31,53,36,63,47,8,67,36,56
2010-03-01,50,53,33,46,32,45,33,59,36,45,22,50,38,40,30,66,51,66,68,47,62,50,100,28,68,56,56,37,31,55,40,66,50,10,72,36,57
2010-04-01,51,53,33,53,36,55,33,60,37,42,23,56,30,45,35,61,52,69,67,49,65,51,83,29,67,60,57,38,24,53,42,62,49,10,70,36,58
2010-05-01,50,51,27,49,42,56,31,58,34,38,18,51,27,50,31,55,48,65,64,48,57,46,73,28,64,60,55,36,26,51,41,59,62,10,63,34,52
2010-06-01,46,50,27,48,46,57,31,55,33,35,21,50,26,48,29,57,47,61,66,49,56,45,79,27,62,58,56,36,27,51,38,57,67,8,65,35,53
2010-07-01,44,50,27,47,54,67,32,53,34,34,22,49,25,47,30,56,49,64,67,49,56,45,77,27,68,58,59,38,31,51,43,59,48,10,63,30,51
2010-08-01,42,51,30,46,47,64,32,54,36,30,22,48,27,46,30,59,49,64,66,48,57,46,80,26,67,53,63,41,29,52,47,61,44,9,62,34,53
2010-09-01,44,48,29,37,34,43,31,51,34,34,19,40,31,38,32,58,48,65,60,44,56,43,79,28,63,52,57,45,28,54,44,59,46,8,63,34,49
2010-10-01,42,44,31,31,23,32,31,48,34,34,21,36,31,38,25,54,46,58,56,45,57,41,69,26,64,51,57,38,30,54,44,58,45,8,58,33,47
2010-11-01,49,45,32,25,19,24,30,45,32,35,19,32,38,36,22,56,45,59,53,44,60,40,61,28,63,52,72,43,37,57,56,64,46,9,58,32,51
2010-12-01,56,39,26,21,18,21,27,41,31,33,18,30,48,34,19,50,41,54,50,38,51,36,48,30,61,43,82,49,43,62,54,53,41,9,53,31,47
2011-01-01,52,51,30,28,30,33,35,51,37,42,23,41,67,40,22,74,51,66,53,44,54,46,69,35,70,56,60,47,36,61,49,70,53,11,66,39,55
2011-02-01,49,49,28,30,30,38,32,53,36,37,22,41,63,39,23,72,53,61,51,45,52,46,56,30,69,56,49,35,31,56,40,63,53,14,64,39,71
2011-03-01,49,54,34,42,34,51,34,65,36,46,23,46,52,40,28,77,55,68,54,50,60,50,49,34,66,60,54,35,33,58,52,65,56,16,71,42,66
2011-04-01,54,58,33,52,40,62,37,71,37,47,25,56,41,42,35,75,59,68,57,61,66,55,37,38,67,61,57,38,32,61,57,66,52,21,69,42,60
2011-05-01,52,53,27,52,46,65,36,63,37,40,22,54,31,39,35,69,54,67,57,60,61,51,28,35,65,63,57,35,31,58,54,61,51,21,67,39,60
2011-06-01,50,53,29,54,54,68,35,59,37,37,23,54,27,41,34,70,53,64,52,58,59,51,28,35,66,67,56,33,31,56,52,59,50,14,66,38,64
2011-07-01,49,52,27,55,62,75,33,54,35,30,20,52,27,37,33,67,51,65,55,55,56,48,27,35,65,62,57,32,36,55,54,57,43,14,62,32,61
2011-08-01,51,54,26,50,59,76,33,56,37,35,22,48,32,38,33,75,54,63,57,60,57,51,29,36,67,58,62,40,36,59,62,64,47,14,64,37,55
